\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2026-04-05 08:00:17,,,,,,,,,,,,,,
\\For 2026,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2026-01-01,1,16526,688,1474,1049,1085,5568,1219,96,3000,569,1949,16697,171
2026-01-01,2,16374,686,1454,1024,1118,5451,1187,95,2926,563,2018,16522,148
2026-01-01,3,16242,683,1446,1005,1057,5337,1167,95,2929,552,2046,16317,75
2026-01-01,4,16155,676,1432,1000,1072,5242,1164,96,2863,552,2061,16158,3
2026-01-01,5,16180,677,1481,1006,1095,5199,1166,97,2879,551,2077,16228,47
2026-01-01,6,16385,675,1488,1028,1145,5226,1188,99,2934,554,2115,16451,67
2026-01-01,7,16739,680,1503,1065,1224,5319,1224,108,2977,574,2157,16830,91
2026-01-01,8,17205,683,1503,1097,1301,5391,1255,109,3049,588,2226,17203,-2
2026-01-01,9,17427,695,1488,1118,1330,5472,1299,110,3094,591,2262,17459,32
2026-01-01,10,17639,704,1452,1133,1336,5564,1339,111,3170,570,2235,17615,-24
2026-01-01,11,17749,709,1476,1145,1349,5672,1354,111,3222,565,2188,17792,43
2026-01-01,12,17948,712,1484,1162,1315,5870,1377,110,3235,578,2140,17983,35
2026-01-01,13,18013,706,1511,1178,1300,6034,1395,113,3257,596,2019,18108,95
2026-01-01,14,17692,702,1479,1173,1318,5995,1379,113,3233,615,1877,17885,194
2026-01-01,15,17889,698,1478,1171,1357,5989,1364,113,3243,631,2200,18244,355
2026-01-01,16,18583,705,1511,1192,1385,6093,1399,113,3327,635,2351,18712,129
2026-01-01,17,19229,715,1551,1272,1506,6297,1485,113,3448,642,2265,19294,65
2026-01-01,18,19910,729,1571,1346,1557,6585,1583,114,3657,649,2105,19895,-15
2026-01-01,19,19435,730,1559,1319,1522,6575,1559,112,3586,653,2017,19631,196
2026-01-01,20,19152,728,1602,1289,1484,6492,1517,108,3514,619,1942,19294,143
2026-01-01,21,18778,720,1547,1269,1409,6383,1472,105,3444,605,1872,18826,48
2026-01-01,22,18273,715,1528,1237,1370,6245,1414,102,3399,591,1818,18419,146
2026-01-01,23,17718,708,1554,1175,1307,6022,1336,99,3359,660,1904,18124,406
2026-01-01,24,17182,694,1475,1119,1263,5759,1269,97,3271,652,1913,17511,329
2026-01-02,1,16756,681,1480,1077,1222,5521,1224,96,3162,625,1950,17037,282
2026-01-02,2,16405,672,1462,1054,1212,5325,1192,96,2980,610,1994,16597,193
2026-01-02,3,16227,672,1456,1047,1238,5179,1167,96,2918,605,2032,16410,183
2026-01-02,4,16133,673,1449,1048,1243,5104,1165,96,2900,588,2068,16335,202
2026-01-02,5,16215,670,1443,1066,1261,5105,1179,96,2918,581,2116,16434,219
2026-01-02,6,16606,671,1434,1105,1315,5207,1201,97,3000,561,2138,16729,123
2026-01-02,7,17354,677,1458,1180,1398,5495,1262,100,3104,573,2232,17479,124
2026-01-02,8,18149,619,1501,1228,1465,5781,1308,104,3328,580,2324,18239,90
2026-01-02,9,18542,632,1563,1258,1487,5978,1363,107,3435,602,2326,18751,209
2026-01-02,10,18858,637,1570,1274,1449,6170,1385,109,3431,621,2362,19008,150
2026-01-02,11,18989,626,1564,1268,1389,6272,1370,108,3482,628,2377,19084,96
2026-01-02,12,18836,614,1530,1259,1364,6349,1351,108,3478,640,2340,19032,196
2026-01-02,13,18770,607,1520,1246,1319,6315,1351,108,3434,664,2267,18831,60
2026-01-02,14,18509,603,1501,1236,1303,6287,1342,109,3437,669,2129,18618,109
2026-01-02,15,18354,598,1551,1234,1334,6343,1349,112,3469,664,2144,18798,444
2026-01-02,16,18969,611,1563,1262,1404,6409,1385,114,3536,662,2205,19151,181
2026-01-02,17,19567,635,1510,1323,1490,6570,1455,116,3626,675,2214,19614,47
2026-01-02,18,20268,658,1543,1383,1553,6900,1549,116,3802,690,2120,20314,47
2026-01-02,19,20113,660,1573,1342,1524,6845,1536,114,3751,662,2071,20080,-33
2026-01-02,20,19710,714,1640,1318,1490,6757,1519,108,3740,672,2010,19967,257
2026-01-02,21,19556,730,1701,1282,1445,6665,1475,108,3664,664,1962,19696,141
2026-01-02,22,18850,722,1539,1231,1401,6499,1409,107,3594,611,1980,19093,243
2026-01-02,23,18137,713,1535,1170,1282,6225,1334,102,3529,620,2037,18547,410
2026-01-02,24,17807,702,1580,1113,1241,5954,1323,131,3341,624,2112,18122,314
2026-01-03,1,17430,688,1527,1062,1208,5621,1255,99,3245,584,2130,17420,-10
2026-01-03,2,16937,680,1535,1027,1181,5467,1211,98,3163,615,2137,17114,176
2026-01-03,3,16772,673,1518,1007,1175,5302,1161,98,3067,602,2134,16737,-35
2026-01-03,4,16428,671,1515,1001,1175,5217,1167,95,2927,601,2153,16523,95
2026-01-03,5,16439,668,1516,1002,1182,5192,1107,95,2880,580,2198,16421,-18
2026-01-03,6,16395,667,1481,1020,1206,5235,1117,96,2891,553,2229,16496,102
2026-01-03,7,16763,668,1564,1059,1265,5373,1158,99,2920,570,2285,16961,198
2026-01-03,8,17451,679,1542,1103,1336,5566,1215,104,3041,585,2368,17541,90
2026-01-03,9,17894,700,1530,1149,1393,5719,1278,108,3158,586,2330,17950,57
2026-01-03,10,18317,701,1557,1180,1421,5962,1330,109,3297,599,2356,18512,195
2026-01-03,11,18689,702,1556,1186,1385,6202,1374,111,3399,590,2355,18859,170
2026-01-03,12,18925,703,1540,1204,1382,6365,1391,112,3451,595,2354,19096,171
2026-01-03,13,19110,704,1584,1221,1406,6429,1378,117,3456,599,2356,19250,140
2026-01-03,14,19269,702,1587,1240,1423,6414,1363,116,3496,599,2341,19281,11
2026-01-03,15,19068,697,1538,1235,1418,6421,1367,117,3511,612,2320,19235,167
2026-01-03,16,19439,694,1594,1246,1444,6476,1390,117,3531,614,2401,19506,67
2026-01-03,17,19931,704,1659,1313,1537,6595,1460,119,3637,611,2341,19975,44
2026-01-03,18,20512,716,1625,1371,1570,6837,1559,123,3796,646,2212,20455,-57
2026-01-03,19,20176,720,1680,1338,1533,6792,1541,121,3740,625,2172,20262,86
2026-01-03,20,19661,708,1661,1302,1527,6673,1501,114,3661,633,2046,19826,165
2026-01-03,21,19293,700,1695,1267,1495,6583,1444,111,3606,590,1945,19436,142
2026-01-03,22,18595,665,1564,1228,1462,6403,1390,107,3598,563,1968,18948,353
2026-01-03,23,18248,659,1593,1168,1387,6198,1312,103,3454,543,1938,18354,106
2026-01-03,24,17652,648,1530,1115,1331,5935,1242,100,3391,554,2014,17861,209
2026-01-04,1,17124,637,1519,1068,1274,5673,1184,97,3247,544,2050,17293,169
2026-01-04,2,16711,616,1527,1035,1249,5465,1144,96,3117,556,2063,16869,157
2026-01-04,3,16475,609,1530,1017,1229,5305,1125,95,3104,574,2114,16703,228
2026-01-04,4,16452,618,1579,1012,1213,5209,1118,98,3037,575,2207,16666,215
2026-01-04,5,16511,614,1495,1017,1224,5168,1119,103,3011,592,2229,16573,62
2026-01-04,6,16613,619,1505,1041,1255,5177,1126,107,3060,582,2189,16661,47
2026-01-04,7,16881,631,1529,1078,1287,5268,1168,108,3076,612,2225,16980,99
2026-01-04,8,17383,634,1534,1122,1372,5395,1217,105,3125,630,2332,17466,83
2026-01-04,9,17956,640,1591,1162,1438,5551,1276,106,3181,575,2406,17927,-30
2026-01-04,10,18300,641,1615,1182,1460,5781,1331,108,3278,569,2409,18373,74
2026-01-04,11,18598,671,1669,1183,1470,5984,1359,107,3336,590,2416,18786,188
2026-01-04,12,18943,689,1568,1188,1447,6146,1373,106,3418,600,2450,18986,42
2026-01-04,13,18961,686,1582,1203,1427,6283,1383,111,3474,592,2400,19139,178
2026-01-04,14,19024,700,1606,1240,1434,6282,1370,109,3442,617,2440,19240,217
2026-01-04,15,19276,705,1583,1261,1477,6325,1383,113,3477,642,2449,19416,140
2026-01-04,16,19529,724,1570,1286,1514,6421,1413,115,3491,638,2441,19613,84
2026-01-04,17,20083,667,1621,1356,1604,6623,1491,119,3700,664,2284,20129,46
2026-01-04,18,20708,636,1679,1420,1647,6913,1596,123,3900,685,2190,20788,81
2026-01-04,19,20296,647,1643,1389,1603,6906,1578,124,3833,654,2115,20492,196
2026-01-04,20,19861,635,1636,1352,1584,6800,1546,120,3773,644,2046,20135,274
2026-01-04,21,19473,625,1668,1314,1567,6652,1506,119,3647,598,1994,19692,219
2026-01-04,22,18924,668,1730,1256,1513,6431,1434,114,3533,567,1937,19183,259
2026-01-04,23,18106,646,1647,1180,1432,6100,1340,111,3478,589,1886,18409,303
2026-01-04,24,17313,628,1620,1121,1373,5762,1258,104,3331,619,1953,17768,455
2026-01-05,1,17063,617,1631,1074,1321,5532,1205,103,3144,582,2029,17236,173
2026-01-05,2,16605,601,1639,1040,1285,5319,1167,98,3094,580,2074,16897,292
2026-01-05,3,16272,597,1538,1023,1291,5203,1144,95,3054,570,2169,16685,413
2026-01-05,4,16182,597,1585,1017,1293,5134,1135,93,3049,581,2135,16620,438
2026-01-05,5,16175,581,1574,1032,1309,5170,1151,93,3092,586,2020,16607,432
2026-01-05,6,16807,584,1624,1079,1352,5369,1194,91,3197,609,2023,17120,314
2026-01-05,7,17907,585,1586,1186,1440,5846,1296,94,3355,624,2094,18105,198
2026-01-05,8,19069,573,1622,1275,1521,6338,1395,107,3550,657,2212,19250,181
2026-01-05,9,19709,590,1703,1308,1546,6550,1424,111,3603,682,2252,19770,61
2026-01-05,10,19681,596,1673,1316,1552,6726,1431,106,3643,680,2150,19873,192
2026-01-05,11,19880,597,1698,1329,1546,6929,1448,97,3679,632,2063,20019,139
2026-01-05,12,19990,588,1627,1357,1550,7009,1453,112,3668,620,1983,19967,-22
2026-01-05,13,19917,586,1630,1349,1551,6997,1452,114,3647,586,1965,19877,-40
2026-01-05,14,20084,580,1662,1346,1543,6982,1449,117,3692,618,2162,20150,67
2026-01-05,15,20405,580,1590,1341,1524,6909,1432,118,3707,614,2282,20096,-310
2026-01-05,16,21937,581,1583,1369,1506,6912,1432,117,3706,603,2329,20139,-1798
2026-01-05,17,20501,585,1619,1404,1531,7027,1489,113,3801,656,2289,20514,13
2026-01-05,18,20931,595,1653,1450,1594,7206,1565,124,3936,684,2187,20994,63
2026-01-05,19,20383,595,1639,1407,1559,7112,1542,122,3876,661,2092,20606,223
2026-01-05,20,20044,613,1580,1372,1532,6985,1514,115,3843,644,2053,20251,207
2026-01-05,21,19768,653,1610,1329,1506,6830,1473,113,3793,648,2027,19982,214
2026-01-05,22,19097,640,1600,1281,1464,6567,1397,109,3616,596,2022,19292,195
2026-01-05,23,18157,624,1579,1191,1383,6192,1297,105,3581,570,2017,18537,380
2026-01-05,24,18917,613,1508,1114,1291,5843,1209,102,3409,556,2047,17693,-1224
2026-01-06,1,16839,597,1433,1085,1255,5555,1149,102,3176,581,2092,17024,185
2026-01-06,2,16511,595,1484,1053,1253,5346,1112,99,3028,581,2115,16666,156
2026-01-06,3,16322,593,1501,1027,1241,5234,1089,100,3041,580,2096,16501,179
2026-01-06,4,16225,591,1509,1009,1245,5172,1081,101,3055,580,2101,16442,218
2026-01-06,5,16396,591,1532,1043,1261,5182,1088,102,3052,583,2168,16602,206
2026-01-06,6,16689,590,1455,1091,1313,5356,1127,104,3181,621,2191,17029,340
2026-01-06,7,17882,575,1488,1195,1400,5764,1215,104,3386,624,2308,18059,177
2026-01-06,8,19128,561,1528,1283,1485,6282,1305,106,3612,629,2468,19260,132
2026-01-06,9,19518,581,1489,1306,1500,6504,1346,109,3622,661,2439,19555,37
2026-01-06,10,19464,583,1498,1316,1489,6652,1361,108,3586,658,2439,19692,228
2026-01-06,11,19809,585,1500,1300,1463,6783,1370,107,3641,591,2464,19806,-4
2026-01-06,12,19976,583,1487,1320,1439,6876,1370,105,3755,597,2504,20035,60
2026-01-06,13,21891,582,1475,1329,1425,6950,1369,103,3801,601,2523,20159,-1732
2026-01-06,14,20367,575,1447,1312,1411,7023,1375,107,3842,606,2532,20229,-138
2026-01-06,15,19939,578,1476,1313,1406,6994,1371,108,3785,640,2499,20171,232
2026-01-06,16,20096,570,1472,1324,1433,6987,1370,109,3806,676,2468,20216,120
2026-01-06,17,20396,575,1503,1373,1492,7075,1429,113,3968,681,2376,20585,189
2026-01-06,18,20894,590,1542,1421,1547,7201,1503,116,4054,638,2120,20733,-161
2026-01-06,19,20324,591,1494,1362,1482,7121,1477,117,4003,623,1996,20266,-58
2026-01-06,20,20053,641,1522,1366,1457,7059,1447,112,3991,639,1925,20159,106
2026-01-06,21,19714,648,1530,1332,1425,6921,1405,112,3846,628,1872,19720,6
2026-01-06,22,18978,647,1482,1268,1352,6629,1337,109,3724,571,1813,18931,-47
2026-01-06,23,17952,625,1418,1182,1271,6283,1239,108,3638,527,1833,18123,171
2026-01-06,24,17234,615,1407,1110,1215,5905,1158,104,3439,536,1936,17426,192
2026-01-07,1,16789,594,1452,1046,1171,5618,1116,102,3286,593,1996,16973,184
2026-01-07,2,16472,579,1464,1013,1153,5427,1077,99,3198,586,2075,16671,199
2026-01-07,3,16226,542,1481,995,1148,5276,1057,100,3092,583,2119,16393,166
2026-01-07,4,16041,539,1422,960,1158,5160,1053,102,3029,583,2156,16162,121
2026-01-07,5,16137,539,1488,984,1172,5145,1061,104,3034,591,2222,16339,202
2026-01-07,6,16688,546,1415,1037,1214,5309,1102,106,3155,612,2211,16707,19
2026-01-07,7,17579,553,1413,1138,1310,5706,1191,108,3382,632,2304,17738,158
2026-01-07,8,18996,536,1505,1209,1382,6171,1268,111,3562,601,2471,18816,-180
2026-01-07,9,19404,557,1480,1237,1404,6343,1297,114,3646,625,2534,19237,-167
2026-01-07,10,19317,555,1467,1237,1359,6431,1303,113,3637,636,2535,19272,-45
2026-01-07,11,19223,549,1471,1218,1357,6513,1316,111,3646,648,2545,19374,152
2026-01-07,12,19305,545,1512,1222,1329,6605,1311,108,3672,673,2540,19517,212
2026-01-07,13,19324,544,1476,1211,1314,6606,1299,107,3662,653,2546,19417,93
2026-01-07,14,19254,537,1482,1211,1309,6596,1283,104,3631,668,2534,19354,100
2026-01-07,15,19162,513,1512,1213,1297,6584,1279,104,3644,669,2532,19348,186
2026-01-07,16,19279,520,1457,1175,1355,6640,1297,107,3651,653,2515,19370,90
2026-01-07,17,19493,543,1516,1227,1426,6735,1361,108,3733,657,2361,19667,174
2026-01-07,18,19978,554,1570,1305,1446,6957,1446,112,3878,675,2120,20063,84
2026-01-07,19,19570,559,1545,1280,1404,6892,1434,110,3821,663,2017,19724,154
2026-01-07,20,19402,563,1512,1257,1414,6808,1420,105,3793,661,1974,19509,107
2026-01-07,21,19010,564,1502,1213,1379,6676,1389,106,3712,641,1953,19133,123
2026-01-07,22,18330,557,1509,1160,1312,6440,1315,100,3671,619,1909,18592,262
2026-01-07,23,17504,562,1473,1078,1217,6079,1216,96,3441,581,1885,17629,126
2026-01-07,24,16597,565,1476,1011,1140,5671,1158,93,3234,554,1954,16857,260
2026-01-08,1,16050,552,1336,955,1087,5394,1093,92,3062,575,2012,16157,107
2026-01-08,2,15569,549,1358,923,1060,5167,1049,91,2995,579,2016,15787,218
2026-01-08,3,15356,545,1359,903,1040,5065,1021,91,2974,569,2032,15598,242
2026-01-08,4,15301,509,1347,902,1020,5018,1013,92,2905,572,2088,15465,165
2026-01-08,5,15390,504,1445,916,1033,5037,1023,94,2899,572,2130,15653,264
2026-01-08,6,15955,505,1406,962,1083,5217,1066,94,3010,626,2157,16127,172
2026-01-08,7,17057,508,1402,1047,1197,5655,1165,95,3221,646,2273,17209,152
2026-01-08,8,18330,526,1406,1136,1285,6158,1242,100,3516,637,2413,18420,90
2026-01-08,9,18712,548,1438,1159,1286,6347,1274,101,3618,650,2419,18840,127
2026-01-08,10,18697,555,1433,1140,1243,6453,1256,98,3576,648,2329,18733,36
2026-01-08,11,18266,546,1435,1155,1215,6532,1219,95,3488,618,2125,18428,163
2026-01-08,12,17831,544,1444,1143,1169,6560,1158,91,3393,606,1871,17979,148
2026-01-08,13,17480,528,1451,1143,1145,6447,1113,91,3315,601,1940,17774,294
2026-01-08,14,17544,519,1431,1150,1117,6353,1070,90,3281,600,1961,17572,27
2026-01-08,15,17449,513,1423,1147,1108,6306,1045,89,3288,593,2004,17517,69
2026-01-08,16,17585,505,1430,1141,1191,6347,1096,88,3335,597,2217,17947,362
2026-01-08,17,18172,531,1471,1190,1316,6512,1235,88,3480,622,2093,18539,367
2026-01-08,18,18853,551,1489,1239,1411,6811,1357,89,3624,646,1967,19184,331
2026-01-08,19,18698,551,1474,1212,1382,6790,1357,89,3608,644,1847,18954,256
2026-01-08,20,18584,570,1503,1217,1377,6685,1344,84,3599,634,1792,18804,220
2026-01-08,21,18363,592,1516,1181,1364,6573,1313,82,3539,632,1740,18531,168
2026-01-08,22,17793,615,1483,1127,1302,6379,1247,80,3441,597,1690,17961,167
2026-01-08,23,16867,611,1437,1054,1184,6024,1154,77,3253,570,1678,17043,176
2026-01-08,24,15880,590,1403,986,1067,5642,1072,74,3033,561,1741,16170,289
2026-01-09,1,15316,574,1382,937,986,5311,1008,74,2899,561,1782,15515,198
2026-01-09,2,14884,572,1406,909,951,5114,961,73,2820,552,1799,15158,273
2026-01-09,3,14674,571,1368,889,970,4936,933,78,2759,545,1831,14880,206
2026-01-09,4,14680,573,1400,887,930,4878,918,79,2756,528,1863,14812,132
2026-01-09,5,14740,567,1338,901,937,4881,936,77,2733,510,1929,14808,68
2026-01-09,6,15091,569,1277,941,1001,5058,985,78,2836,542,1959,15245,154
2026-01-09,7,16229,569,1279,1037,1086,5461,1067,77,3011,582,2079,16249,20
2026-01-09,8,17346,522,1333,1128,1144,5916,1160,83,3266,630,2208,17389,43
2026-01-09,9,17991,548,1377,1155,1155,6173,1191,83,3392,655,2238,17967,-24
2026-01-09,10,17864,553,1323,1137,1145,6297,1184,83,3392,640,2195,17948,84
2026-01-09,11,17746,553,1363,1147,1135,6385,1167,81,3410,634,2025,17900,154
2026-01-09,12,17708,548,1424,1162,1112,6373,1102,72,3361,642,2059,17855,147
2026-01-09,13,17286,549,1345,1156,1098,6215,1035,86,3342,626,1997,17448,162
2026-01-09,14,17408,546,1380,1141,1044,6238,1061,91,3378,604,2209,17691,282
2026-01-09,15,17696,547,1406,1119,1001,6141,1122,93,3372,632,2229,17661,-35
2026-01-09,16,17478,542,1376,1112,1049,6236,1183,92,3428,628,2169,17814,336
2026-01-09,17,18027,555,1394,1145,1159,6383,1247,96,3531,644,2092,18247,219
2026-01-09,18,18521,573,1406,1196,1220,6606,1319,97,3615,656,1922,18610,89
2026-01-09,19,18359,576,1473,1143,1196,6592,1319,98,3553,640,1904,18493,135
2026-01-09,20,18271,635,1478,1058,1188,6488,1290,96,3482,630,1889,18235,-37
2026-01-09,21,17954,642,1483,1023,1163,6368,1245,94,3398,607,1854,17877,-77
2026-01-09,22,17379,634,1420,976,1108,6160,1189,93,3333,587,1822,17323,-57
2026-01-09,23,16459,627,1389,945,1039,5853,1121,94,3131,555,1839,16594,135
2026-01-09,24,15945,614,1416,914,1002,5543,1062,98,3025,519,1944,16136,191
2026-01-10,1,15500,596,1360,894,939,5240,1006,96,2906,444,2008,15488,-12
2026-01-10,2,14909,585,1378,849,909,5059,958,96,2832,415,2013,15094,185
2026-01-10,3,14760,582,1415,828,906,4921,933,95,2779,407,2031,14896,136
2026-01-10,4,14734,582,1336,816,954,4819,925,95,2769,435,2051,14781,47
2026-01-10,5,14820,587,1314,816,1005,4785,921,94,2770,510,2072,14874,54
2026-01-10,6,14995,602,1233,834,1047,4853,941,96,2914,510,2096,15125,129
2026-01-10,7,15418,605,1251,877,1110,4963,986,98,2909,534,2171,15504,87
2026-01-10,8,16046,619,1280,923,1161,5163,1053,103,2999,561,2295,16157,112
2026-01-10,9,16772,631,1323,963,1197,5414,1121,105,3090,590,2315,16748,-23
2026-01-10,10,17295,646,1350,997,1195,5682,1160,106,3202,615,2358,17309,15
2026-01-10,11,17723,644,1381,1022,1189,5941,1188,107,3244,637,2396,17749,26
2026-01-10,12,17973,644,1397,1035,1186,6091,1190,110,3287,648,2405,17993,20
2026-01-10,13,18019,657,1410,1048,1179,6153,1183,111,3273,650,2419,18082,63
2026-01-10,14,18045,658,1402,1012,1084,6179,1186,110,3316,639,2445,18033,-13
2026-01-10,15,18104,668,1437,1007,1136,6215,1213,111,3375,643,2475,18280,176
2026-01-10,16,18471,670,1455,1058,1195,6252,1255,111,3385,630,2460,18471,-1
2026-01-10,17,18860,678,1509,1132,1260,6440,1328,115,3485,623,2323,18892,33
2026-01-10,18,19238,684,1533,1201,1312,6620,1403,120,3649,606,2097,19226,-12
2026-01-10,19,18829,681,1501,1183,1291,6574,1391,117,3601,627,1976,18942,114
2026-01-10,20,18280,674,1551,1150,1283,6459,1356,110,3513,618,1840,18554,274
2026-01-10,21,17646,669,1567,1121,1217,6305,1310,105,3509,598,1801,18203,556
2026-01-10,22,17051,662,1509,1082,1150,6092,1243,99,3363,571,1747,17518,467
2026-01-10,23,16394,660,1468,1013,1088,5811,1168,87,3126,561,1782,16763,369
2026-01-10,24,15977,645,1467,962,1055,5551,1111,87,2921,545,1901,16247,270
2026-01-11,1,15648,632,1425,909,1036,5307,1052,85,2856,551,1886,15739,90
2026-01-11,2,15301,622,1412,869,1016,5137,1013,84,2798,561,1926,15438,137
2026-01-11,3,15036,613,1400,842,954,5000,980,83,2738,559,1966,15136,99
2026-01-11,4,14855,607,1391,825,922,4898,961,83,2680,557,2008,14933,77
2026-01-11,5,14679,607,1375,827,910,4873,960,83,2686,562,2046,14929,249
2026-01-11,6,14863,617,1372,846,924,4919,978,85,2666,548,2136,15092,229
2026-01-11,7,15228,595,1379,884,966,5035,1014,88,2731,516,2082,15291,64
2026-01-11,8,15842,594,1461,924,1025,5200,1077,94,2830,551,2139,15894,52
2026-01-11,9,16417,617,1503,961,1035,5355,1143,97,3002,575,2160,16447,30
2026-01-11,10,16780,633,1530,994,919,5604,1198,100,3085,584,2199,16844,65
2026-01-11,11,16931,642,1570,997,832,5839,1238,102,3180,600,2162,17162,231
2026-01-11,12,17175,637,1524,1001,859,5989,1225,103,3177,616,2284,17415,240
2026-01-11,13,17588,633,1529,1051,987,6077,1242,103,3262,629,2304,17818,229
2026-01-11,14,17772,650,1468,1080,1045,6197,1283,102,3322,642,2233,18022,250
2026-01-11,15,18166,674,1518,1091,1110,6261,1302,102,3336,636,2265,18295,129
2026-01-11,16,18588,679,1592,1141,1202,6340,1337,101,3382,644,2221,18639,51
2026-01-11,17,19140,690,1668,1213,1307,6529,1421,103,3523,643,2196,19293,153
2026-01-11,18,19766,700,1669,1289,1405,6866,1517,103,3691,646,2038,19925,159
2026-01-11,19,19499,702,1683,1267,1384,6885,1492,102,3611,637,1976,19738,239
2026-01-11,20,19048,691,1612,1236,1349,6769,1449,98,3594,647,1919,19364,316
2026-01-11,21,18815,684,1631,1203,1322,6636,1401,101,3500,616,1884,18979,164
2026-01-11,22,18204,676,1565,1151,1274,6434,1331,101,3408,602,1834,18375,171
2026-01-11,23,17291,656,1498,1081,1178,6095,1247,97,3285,574,1846,17557,266
2026-01-11,24,16608,643,1477,1014,1102,5766,1168,87,3127,559,1937,16882,274
2026-01-12,1,16082,618,1495,963,1071,5480,1107,83,3013,539,1982,16352,269
2026-01-12,2,15737,608,1498,933,1068,5263,1065,84,2885,551,1991,15946,208
2026-01-12,3,15334,605,1507,920,1041,5148,1043,83,2826,557,2071,15802,468
2026-01-12,4,15514,602,1501,919,1039,5079,1036,82,2871,577,2085,15791,278
2026-01-12,5,15723,604,1494,932,1064,5088,1052,83,2870,584,2121,15893,170
2026-01-12,6,16300,607,1514,982,1162,5304,1090,86,2965,556,2144,16409,109
2026-01-12,7,17449,614,1487,1090,1274,5789,1180,88,3226,585,2217,17551,101
2026-01-12,8,18879,569,1524,1180,1317,6325,1274,96,3527,617,2371,18801,-78
2026-01-12,9,19185,589,1517,1211,1308,6520,1312,99,3620,666,2404,19247,62
2026-01-12,10,19237,590,1488,1236,1275,6661,1309,99,3639,685,2355,19336,99
2026-01-12,11,19200,565,1504,1249,1237,6773,1314,98,3653,670,2293,19356,156
2026-01-12,12,19319,568,1499,1253,1216,6922,1318,96,3726,698,2130,19425,106
2026-01-12,13,19071,553,1503,1240,1217,6952,1323,96,3753,702,1926,19265,193
2026-01-12,14,19086,537,1514,1235,1212,6991,1323,97,3713,692,1906,19220,134
2026-01-12,15,19085,541,1517,1227,1222,6938,1317,96,3724,677,2069,19328,243
2026-01-12,16,19449,552,1502,1237,1243,6918,1326,98,3686,674,2161,19396,-53
2026-01-12,17,19639,561,1532,1272,1315,7001,1373,99,3818,673,2138,19781,143
2026-01-12,18,20127,570,1539,1320,1398,7188,1461,99,3951,681,2037,20245,118
2026-01-12,19,19774,570,1544,1277,1372,7102,1440,96,3896,662,1985,19944,170
2026-01-12,20,19498,598,1554,1255,1345,6986,1417,95,3866,649,1935,19700,202
2026-01-12,21,19143,604,1535,1214,1307,6817,1381,98,3804,633,1887,19280,137
2026-01-12,22,18481,605,1558,1156,1251,6585,1311,97,3684,613,1846,18705,224
2026-01-12,23,17712,598,1502,1088,1174,6227,1211,94,3461,576,1850,17780,67
2026-01-12,24,16873,586,1482,1005,1102,5792,1128,92,3281,540,1886,16894,21
2026-01-13,1,16162,591,1497,952,1009,5505,1065,92,3159,514,1933,16317,155
2026-01-13,2,15879,591,1491,899,983,5299,1027,95,3062,503,1963,15915,36
2026-01-13,3,15609,593,1501,897,960,5130,1000,98,3015,498,2008,15700,91
2026-01-13,4,15550,594,1496,886,990,5025,987,97,2964,495,2094,15628,79
2026-01-13,5,15556,598,1483,873,1020,5051,987,97,2975,500,2118,15702,146
2026-01-13,6,16028,600,1460,925,1072,5233,1030,99,3033,521,2154,16128,100
2026-01-13,7,17079,602,1458,1057,1185,5664,1137,98,3327,564,2261,17353,274
2026-01-13,8,18348,555,1513,1127,1229,6167,1230,103,3560,610,2384,18479,131
2026-01-13,9,18676,570,1552,1121,1206,6349,1252,103,3636,623,2416,18828,153
2026-01-13,10,18544,566,1552,1121,1168,6441,1240,100,3581,626,2392,18789,244
2026-01-13,11,18519,560,1482,1124,1112,6563,1252,97,3583,637,2376,18786,266
2026-01-13,12,18565,553,1475,1119,1086,6637,1259,97,3617,654,2299,18795,230
2026-01-13,13,18721,550,1468,1123,1100,6619,1254,94,3609,643,2344,18804,83
2026-01-13,14,18587,544,1509,1139,1121,6550,1224,93,3580,629,2376,18766,179
2026-01-13,15,18668,549,1559,1121,1134,6540,1226,95,3617,626,2276,18743,76
2026-01-13,16,18574,554,1542,1139,1165,6599,1255,95,3585,630,2130,18695,121
2026-01-13,17,18985,567,1570,1210,1253,6749,1329,99,3747,645,2116,19285,300
2026-01-13,18,19575,586,1550,1259,1323,6972,1419,100,3839,645,1963,19655,80
2026-01-13,19,19241,599,1587,1222,1312,6901,1409,99,3784,629,1897,19437,196
2026-01-13,20,19023,648,1564,1179,1286,6794,1374,95,3746,616,1857,19159,137
2026-01-13,21,18620,657,1568,1152,1193,6631,1336,97,3614,613,1804,18665,45
2026-01-13,22,17968,653,1530,1121,1126,6383,1267,97,3487,588,1759,18010,43
2026-01-13,23,16998,642,1459,1037,1028,6006,1172,90,3317,551,1740,17041,43
2026-01-13,24,16188,622,1439,967,944,5630,1083,90,3110,540,1853,16277,88
2026-01-14,1,15582,616,1436,920,895,5330,1023,93,2967,528,1879,15688,106
2026-01-14,2,15154,614,1377,884,862,5094,984,88,2890,510,1898,15201,47
2026-01-14,3,14832,615,1375,860,848,4947,960,88,2888,480,1932,14994,163
2026-01-14,4,14815,614,1370,839,871,4931,944,89,2787,476,1973,14894,79
